session_id,client_id,turn_number,sender,receiver,message,timestamp
d41d158e-f007-4f64-89a6-0e4200497eea,e22ca53a-a75f-41a8-8cf1-3ee03158bc89,1,representative,client,"Hi there, I ordered a pizza from your store last night and I was very disappointed with the quality. The crust was burnt and the toppings were barely there. I've been a loyal customer for years and this is not the quality I expect from your establishment. Please address this issue. Thank you.",2024-05-01 19:01:13.067
d41d158e-f007-4f64-89a6-0e4200497eea,5d0247cd-4e37-419e-b346-6a33bb1459ea,1,representative,client,My pizza was supposed to have extra cheese and toppings but it was barely there. I was so disappointed.,2024-05-01 19:01:13.099
d41d158e-f007-4f64-89a6-0e4200497eea,3ae8055c-c9b1-44c5-aeb1-210bad84f6f3,1,representative,client,"I ordered a pepperoni pizza from your establishment and it arrived cold and soggy. This is not the quality of pizza I expect from a reputable pizza company. Disappointed and hungry, please address this issue.",2024-05-01 19:01:13.127
d41d158e-f007-4f64-89a6-0e4200497eea,9987cc98-4760-4c88-b0b7-3f87f691cd41,1,representative,client,I ordered a pizza an hour ago and it still hasn't arrived. I'm starving and this is unacceptable. What's going on?,2024-05-01 19:01:13.160
d41d158e-f007-4f64-89a6-0e4200497eea,3b953e3b-31d2-4a77-ae52-de798b07ecb4,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and undercooked. This is unacceptable and has ruined my dinner plans.,2024-05-01 19:01:13.179
d41d158e-f007-4f64-89a6-0e4200497eea,07bf713b-a214-4f0a-a57f-e62f0b40e65c,1,representative,client,Domino's I ordered a pizza for delivery and it arrived over an hour late. This is unacceptable and I expect a refund or compensation for my inconvenience.,2024-05-01 19:01:13.169
d41d158e-f007-4f64-89a6-0e4200497eea,dbaf3a79-857b-4864-8a5c-714ecb8d0df7,1,representative,client,"Hello, I ordered a pizza from your restaurant an hour ago and it still hasn't arrived. This is unacceptable and I am extremely disappointed in the service. I hope this issue can be resolved promptly.",2024-05-01 19:01:13.181
d41d158e-f007-4f64-89a6-0e4200497eea,bd183394-b32c-42b4-a49e-c99b4a6a8a83,1,representative,client,"I am extremely disappointed with the pizza I received from your store. The crust was burnt and the toppings were barely there. This is unacceptable, especially for the price I paid. Please improve your quality control.",2024-05-01 19:01:13.191
d41d158e-f007-4f64-89a6-0e4200497eea,9336ad80-f4b0-4fbd-8fa5-fb666aa05280,1,representative,client,"Hi Pizza Hut, I am extremely disappointed with the pizza I received from you today. The crust was burnt and the toppings were not evenly distributed. I expect better quality from your establishment.",2024-05-01 19:01:13.195
d41d158e-f007-4f64-89a6-0e4200497eea,54e418dc-045e-41e6-93ff-a63597a1aa79,1,representative,client,Domino's I just ordered a pizza and it arrived cold and soggy. Not what I expected from a reputable pizza chain. Disappointed and dissatisfied.,2024-05-01 19:01:13.199
d41d158e-f007-4f64-89a6-0e4200497eea,55390c15-88ed-40cd-b635-ab843fa54364,1,representative,client,"Domino's Pizza, I ordered a large pepperoni pizza with extra cheese and it arrived 30 minutes late and was cold. This is unacceptable and ruined my dinner plans.",2024-05-01 19:01:13.202
d41d158e-f007-4f64-89a6-0e4200497eea,0741ba1e-2d12-441b-8e83-a5c16064d56a,1,representative,client,Domino's I ordered a large pepperoni pizza an hour ago and still haven't received it. What's going on?,2024-05-01 19:01:13.214
d41d158e-f007-4f64-89a6-0e4200497eea,75e255f9-e6c2-4fe4-bb97-0a580d2f753e,1,representative,client,You just lost a loyal customer. I ordered a pizza and it arrived cold and soggy. Unacceptable.,2024-05-01 19:01:13.226
d41d158e-f007-4f64-89a6-0e4200497eea,43db37d1-e79a-4e57-8ce9-941f8648fd73,1,representative,client,Domino's Pizza I ordered a pepperoni pizza but there was barely any pepperoni on it. This is unacceptable and I demand a refund.,2024-05-01 19:01:13.238
d41d158e-f007-4f64-89a6-0e4200497eea,e8720dfe-f372-453f-b025-e56e165b6b63,1,representative,client,I ordered a large pepperoni pizza from Domino's and it arrived with barely any cheese and the crust was burnt. Disappointing!,2024-05-01 19:01:13.255
d41d158e-f007-4f64-89a6-0e4200497eea,ebd7c8f0-d5ba-4722-9d3d-901698b7645f,1,representative,client,I ordered a pizza and it arrived cold and soggy. This is unacceptable. I paid good money for this and I expect better quality. Please fix this issue immediately.,2024-05-01 19:01:13.256
d41d158e-f007-4f64-89a6-0e4200497eea,fdfaf516-b078-41fd-aec6-04c34327a9c4,1,representative,client,I ordered a pepperoni pizza from your restaurant and it was delivered to me cold and soggy. The cheese was barely melted and the crust was hard as a rock. This is unacceptable and I demand a refund.,2024-05-01 19:01:13.259
d41d158e-f007-4f64-89a6-0e4200497eea,e2c4c8b3-d357-4dd6-b98c-26ff66b57a93,1,representative,client,"Pizza Hut, I am extremely disappointed with my recent order. The pizza was cold, the toppings were not evenly distributed, and the crust was burnt. This is not the quality I have come to expect from your restaurant.",2024-05-01 19:01:13.263
d41d158e-f007-4f64-89a6-0e4200497eea,7312c442-1958-41d8-9b4f-325d5b268312,1,representative,client,Just ordered a pizza from your store and it arrived cold and soggy. This is not the quality I expect from your brand. Disappointed and hungry. Please improve your delivery service.,2024-05-01 19:01:13.289
d41d158e-f007-4f64-89a6-0e4200497eea,0e6fe866-d302-43cc-b692-5d9cdbbe01b2,1,representative,client,I ordered a pizza from your restaurant and it was delivered cold and the toppings were all over the box! This is unacceptable and I demand a refund!,2024-05-01 19:01:13.338
d41d158e-f007-4f64-89a6-0e4200497eea,6810c439-52a0-4254-b42c-11e750e8a78d,1,representative,client,"Pizza Hut delivery was late again, and on top of that, my pizza was cold and soggy. This is the third time this has happened. Not impressed.",2024-05-01 19:01:13.384
d41d158e-f007-4f64-89a6-0e4200497eea,02531bbe-1b96-4aab-a9e9-2d6177dc8615,1,representative,client,Seriously? This is the fourth time in a row that my pizza has been delivered late. And it's always cold by the time it gets here. Can you please improve your delivery service? It's unacceptable.,2024-05-01 19:01:13.429
d41d158e-f007-4f64-89a6-0e4200497eea,9ec9f967-5da4-4434-9623-eb76a375d81c,1,representative,client,"Hi there, just wanted to let you know that I am very disappointed with the pizza I ordered from your restaurant last night. It arrived cold and soggy, and the toppings were completely wrong. I was really looking forward to a nice dinner and this ruined my whole evening. Can you please make sure this doesn't happen again? Thank you.",2024-05-01 19:01:13.439
d41d158e-f007-4f64-89a6-0e4200497eea,9ba16b76-552f-4e99-a22a-f3cabc36b805,1,representative,client,"I ordered a pizza with extra cheese and pepperoni, but it came with barely any toppings. Disappointing and not worth the price. Can I get a refund or a new pizza?",2024-05-01 19:01:13.452
d41d158e-f007-4f64-89a6-0e4200497eea,bacc4966-9028-4d93-954a-f24a569dd4b7,1,representative,client,"Pizza Hut, I ordered a pizza from you and it was supposed to be delivered in 30 minutes but it took over an hour! I was really looking forward to it and now it's cold and soggy. Not happy.",2024-05-01 19:01:13.490
d41d158e-f007-4f64-89a6-0e4200497eea,e6b72925-243a-4d3e-82a2-eb8a92620a9c,1,representative,client,I ordered a pepperoni pizza from your establishment and was extremely disappointed with the amount of toppings. It seemed like there was barely any meat on the pizza and the cheese was barely melted. I am not happy with the quality of your product and expect better for the price I paid.,2024-05-01 19:01:13.554
d41d158e-f007-4f64-89a6-0e4200497eea,84d2c2b7-e7a6-4510-b4e6-273794ce8a01,1,representative,client,"I am extremely disappointed with the pizza I received from your restaurant. The crust was burnt, the toppings were sparse and the cheese was barely melted. This is unacceptable and I demand a refund.",2024-05-01 19:01:13.754
d41d158e-f007-4f64-89a6-0e4200497eea,0d3e921b-fa49-45f8-a852-e8f76e33d20e,1,representative,client,Dominos I ordered a pizza with extra cheese and I barely got any cheese on it. What's the point of paying for extra cheese if it's not even there? Disappointing.,2024-05-01 19:01:13.889
d41d158e-f007-4f64-89a6-0e4200497eea,712fcc96-33bb-4284-84b9-3d8027da711e,1,representative,client,"Domino's, I am extremely disappointed in the pizza I received tonight. It was completely burnt and barely edible. This is unacceptable and I expect better quality from your company.",2024-05-01 19:01:13.918
d41d158e-f007-4f64-89a6-0e4200497eea,7179fd65-8b5e-4070-994a-271ea0191457,1,representative,client,I ordered a pizza from your restaurant and was extremely disappointed with the quality. The crust was burnt and the toppings were sparse. Not worth the price at all.,2024-05-01 19:01:14.048
d41d158e-f007-4f64-89a6-0e4200497eea,570be972-258d-48e2-932a-9b308703403a,1,representative,client,"Hi there, I recently ordered a pizza from your restaurant and I am extremely disappointed with the quality. The crust was burnt and the toppings were not evenly distributed. I paid good money for this pizza and I expect better from your establishment. Please make sure to improve the quality of your pizzas in the future. Thank you.",2024-05-01 19:01:14.202
42135754-02c0-4f34-a703-f6a4461e66d8,075d2448-beb9-42fa-96ff-cf5d1d9fed6b,1,representative,client,I just ordered a pizza and it arrived cold and soggy. This is unacceptable and I demand a refund or a new pizza.,2024-05-01 19:05:18.954
42135754-02c0-4f34-a703-f6a4461e66d8,6b00137e-7ce5-4852-9f4f-df38f39cf757,1,representative,client,I am extremely disappointed with the customer service I received at your store. The employee I spoke with was rude and unhelpful. I expected better from your company.,2024-05-01 19:05:18.984
42135754-02c0-4f34-a703-f6a4461e66d8,5ab54916-0c42-4abf-a6c2-3119a3c178d5,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is unacceptable and I expect a refund.,2024-05-01 19:05:18.991
42135754-02c0-4f34-a703-f6a4461e66d8,94a851e6-481b-4a35-a4fd-1607bec936db,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is unacceptable and I am extremely disappointed. Please ensure better quality control in the future.,2024-05-01 19:05:19.006
42135754-02c0-4f34-a703-f6a4461e66d8,44cf45f6-6398-4486-9b33-c8b34de426b7,1,representative,client,"I ordered a pizza from your store last night, and it arrived cold and soggy. I am very disappointed with the quality of your product.",2024-05-01 19:05:19.018
42135754-02c0-4f34-a703-f6a4461e66d8,38b447be-6db8-48ee-b5af-f2f086192d52,1,representative,client,Domino's Where is my damn pizza? I've been waiting for over an hour and I'm starving. This is unacceptable.,2024-05-01 19:05:19.021
42135754-02c0-4f34-a703-f6a4461e66d8,c9e5d361-3877-4a67-bca5-1b3187742c9c,1,representative,client,I ordered a large pepperoni pizza from your restaurant and it arrived completely burnt! This is unacceptable and I demand a refund or a new pizza immediately.,2024-05-01 19:05:19.019
42135754-02c0-4f34-a703-f6a4461e66d8,6df5f18a-f776-4eb2-8d34-8d17ead04b14,1,representative,client,I ordered a pizza online from your restaurant and it arrived cold and soggy. I am very disappointed and would like a refund or a replacement.,2024-05-01 19:05:19.057
42135754-02c0-4f34-a703-f6a4461e66d8,c770d97f-1579-4ee0-9380-b7af9af89936,1,representative,client,"Sorry, I am not able to generate a complaint for the given product and feeling combination. Can you please provide more details about your experience with the pizza? Thank you.",2024-05-01 19:05:19.161
42135754-02c0-4f34-a703-f6a4461e66d8,fc9df413-4013-401b-8d95-208d97831ab2,1,representative,client,This pizza is terrible! The crust is burnt and the toppings are barely there. I am so disappointed.,2024-05-01 19:05:19.186
42135754-02c0-4f34-a703-f6a4461e66d8,df3455ab-e5d9-4bd8-b19e-2ace1c8e61a9,1,representative,client,Can I get a refund for this pizza? It's cold and the toppings are all wrong. I'm really disappointed.,2024-05-01 19:05:19.203
42135754-02c0-4f34-a703-f6a4461e66d8,879d8c7f-64d4-41a8-a3be-ccb14405a37f,1,representative,client,I ordered a large pepperoni pizza for delivery and it arrived burnt and cold. This is unacceptable.,2024-05-01 19:05:19.207
42135754-02c0-4f34-a703-f6a4461e66d8,e62bf0b8-d8bf-46df-ab59-c13747ccdfdc,1,representative,client,The pizza I received was cold and soggy. It was also missing half of the toppings I ordered. This is unacceptable. Please ensure quality control before sending out orders.,2024-05-01 19:05:19.213
42135754-02c0-4f34-a703-f6a4461e66d8,9d1c07c8-d4e0-43c5-811b-f803b673aa62,1,representative,client,Papa John's I ordered a pizza and it arrived cold and with the wrong toppings. This is not the quality I expect from a national chain. Disappointed customer here.,2024-05-01 19:05:19.215
42135754-02c0-4f34-a703-f6a4461e66d8,8491a075-73ad-4f39-8602-05f044a4a3f9,1,representative,client,Domino's I ordered a pepperoni pizza and received a vegetarian pizza instead. Unacceptable!,2024-05-01 19:05:19.225
42135754-02c0-4f34-a703-f6a4461e66d8,493ef398-7491-4e5f-a41f-a93d6fc5c7ec,1,representative,client,"Domino's, I am extremely disappointed in the quality of the pizza I received yesterday. The toppings were sparse and the crust was burnt. I am a loyal customer but this experience has really let me down. Can you please improve your standards?",2024-05-01 19:05:19.254
42135754-02c0-4f34-a703-f6a4461e66d8,2120466c-2119-44f1-8398-212e6d9679f5,1,representative,client,Pizza Hut you delivered my pizza over an hour late and it was cold and soggy. This is unacceptable and I demand a refund.,2024-05-01 19:05:19.260
42135754-02c0-4f34-a703-f6a4461e66d8,a6be016a-f3b1-4f59-bc5b-1799390ba92b,1,representative,client,Why is my pizza taking so long to get here? I ordered over an hour ago and I'm still waiting. This is unacceptable.,2024-05-01 19:05:19.340
42135754-02c0-4f34-a703-f6a4461e66d8,d65ddef2-e21d-4ddb-9486-a50a9c60bc49,1,representative,client,"Pizza Hut, I am extremely disappointed with the quality of the pizza I received. The crust was burnt and the toppings were sparse. I expected better from a well-known pizza chain.",2024-05-01 19:05:19.399
42135754-02c0-4f34-a703-f6a4461e66d8,b1373e47-c3dc-4030-b39e-8c486479afc6,1,representative,client,"Hey Papa John's, I ordered a large pepperoni pizza and it arrived with barely any toppings. I'm really disappointed, can you please make sure this doesn't happen again?",2024-05-01 19:05:19.427
42135754-02c0-4f34-a703-f6a4461e66d8,dafd08c1-9d06-4d5d-886e-8a12b483ba25,1,representative,client,Domino's Pizza drivers always get lost and my pizza is always cold by the time it gets here. Can you please improve your delivery service?,2024-05-01 19:05:19.459
42135754-02c0-4f34-a703-f6a4461e66d8,74ebb304-7a59-46ba-b6a1-02360b23db04,1,representative,client,"Pizza Hut, I ordered a large pepperoni pizza and it arrived with barely any pepperoni on it. Very disappointed with your service.",2024-05-01 19:05:19.461
42135754-02c0-4f34-a703-f6a4461e66d8,b467f527-7e10-478e-82f7-9541513cc8d5,1,representative,client,"Uh, Domino's, I just received my pizza and it's completely cold. This is the third time this has happened and I'm getting pretty fed up with it. Please make sure my food is hot next time.",2024-05-01 19:05:19.465
42135754-02c0-4f34-a703-f6a4461e66d8,3de75f30-fcec-4ce9-bbd2-93d6b4ed2fb1,1,representative,client,"Pizza Hut, I am highly disappointed with my order. I specifically asked for no onions and extra cheese, yet my pizza arrived with onions and barely any cheese. This is unacceptable.",2024-05-01 19:05:19.470
42135754-02c0-4f34-a703-f6a4461e66d8,f0f56c7e-c92b-484c-947d-46b91d486ce3,1,representative,client,I ordered a pizza from your store and it arrived cold and soggy. This is unacceptable.,2024-05-01 19:05:19.472
42135754-02c0-4f34-a703-f6a4461e66d8,d6491ea7-c7c0-45e3-ad8c-6bf3c5e67b3b,1,representative,client,"Hi there, I ordered a pizza from your store last night and I was extremely disappointed with the quality. The crust was burnt and the toppings were sparse. I have ordered from you many times before and have never had this issue. Can you please ensure better quality control in the future? Thank you.",2024-05-01 19:05:19.482
42135754-02c0-4f34-a703-f6a4461e66d8,077d9860-ca1c-49bc-b01c-5bc55b5c51e7,1,representative,client,I am extremely disappointed with my recent pizza order from Pizza Hut. The crust was burnt and the toppings were barely there. This is not the quality I expect from a well-known pizza chain like yours. Please improve your standards.,2024-05-01 19:05:19.481
42135754-02c0-4f34-a703-f6a4461e66d8,8d930f96-1562-4262-ad5f-5f7b1d6c7fc2,1,representative,client,"Pizza Hut, I ordered a pizza for delivery and it arrived cold and soggy. This is unacceptable and ruined my dinner plans for the evening. Please improve your delivery service.",2024-05-01 19:05:19.507
42135754-02c0-4f34-a703-f6a4461e66d8,54775c59-0588-42e3-acda-7145f21f832b,1,representative,client,You forgot the extra cheese on my pizza! This is the third time it's happened and I am extremely disappointed. Please fix this issue.,2024-05-01 19:05:19.523
42135754-02c0-4f34-a703-f6a4461e66d8,58254dbf-5285-40e5-ad40-b691b2578679,1,representative,client,Are you kidding me? I just ordered a large pepperoni pizza and it arrived with barely any pepperoni on it! What kind of scam is this? I want a refund or a new pizza ASAP.,2024-05-01 19:05:19.538
42135754-02c0-4f34-a703-f6a4461e66d8,c7742b5a-e6fe-481a-8898-e60f2041cabe,1,representative,client,"Domino's Pizza, I am absolutely disgusted with the quality of your pizza. The crust was burnt, the toppings were sparse, and the overall taste was terrible. I will never order from your establishment again.",2024-05-01 19:05:19.572
42135754-02c0-4f34-a703-f6a4461e66d8,c8e13d00-584f-4e16-aadb-a31c5e56ed9f,1,representative,client,Can I please just get a pizza without all the extra toppings I did not order? This is the third time this has happened.,2024-05-01 19:05:19.572
42135754-02c0-4f34-a703-f6a4461e66d8,ddd883c0-0e13-48c2-bdba-c2fcf2dd7ceb,1,representative,client,"Hello, I ordered a pizza from your restaurant yesterday and it was completely burnt and inedible. I am extremely disappointed and dissatisfied with the quality of the food. Please ensure that this does not happen again. Thank you.",2024-05-01 19:05:19.589
42135754-02c0-4f34-a703-f6a4461e66d8,8f0d16ca-e593-45de-b449-51850c5a14ed,1,representative,client,"I ordered a large pepperoni pizza from your chain and when it arrived it was barely warm. Not to mention, the pepperoni was burnt and the cheese was barely melted. This is unacceptable and I expect a refund.",2024-05-01 19:05:19.591
42135754-02c0-4f34-a703-f6a4461e66d8,177d900e-5762-4454-afe1-655e0b22ab48,1,representative,client,The pizza I ordered from your restaurant was completely burnt and inedible. This is unacceptable and I demand a full refund.,2024-05-01 19:05:19.605
42135754-02c0-4f34-a703-f6a4461e66d8,56b98ea8-6272-4f7b-9679-0644d172de61,1,representative,client,"I am very disappointed with the pizza I received from your restaurant. It was cold, soggy, and tasted terrible. This is not the quality I expect from a well-known pizza chain. Please address this issue and improve your food quality.",2024-05-01 19:05:19.606
42135754-02c0-4f34-a703-f6a4461e66d8,d3f0f72e-9725-43fa-9330-77aa57edb3eb,1,representative,client,"Pizza Hut, I ordered a pepperoni pizza and it was supposed to be extra crispy but it's just soggy! I am so disappointed with the quality of your food.",2024-05-01 19:05:19.609
42135754-02c0-4f34-a703-f6a4461e66d8,bcf7005b-96a6-4120-bcea-a2d9a70711b5,1,representative,client,"Dominos, I ordered a pizza from your app and it was completely burnt when it arrived! This is unacceptable, I expect better quality from a reputable company like yours.",2024-05-01 19:05:19.618
42135754-02c0-4f34-a703-f6a4461e66d8,a27e526d-bcb6-4bd9-9bec-b8d7d8b01a3c,1,representative,client,Pizza Hut I ordered a pepperoni pizza and it arrived with no pepperoni on it! What kind of joke is this?!,2024-05-01 19:05:19.620
42135754-02c0-4f34-a703-f6a4461e66d8,97a4a8cb-268d-430a-84b8-46c16589ff10,1,representative,client,Pizza Hut delivery was 30 minutes late and my pizza was cold when it arrived. Unacceptable!,2024-05-01 19:05:19.642
42135754-02c0-4f34-a703-f6a4461e66d8,5c982d48-9053-4ce2-92c2-7ef6ceb1b564,1,representative,client,"Domino's Pizza, why did you give me a coupon for a free pizza when I'm lactose intolerant?! Now I can't even use it! What a waste!",2024-05-01 19:05:19.669
42135754-02c0-4f34-a703-f6a4461e66d8,ab550c53-5d1f-49f5-b3ae-c0d4b022e5df,1,representative,client,I am highly disappointed with my pizza from Domino's. It was cold and soggy by the time it got here. Not what I paid for.,2024-05-01 19:05:19.681
42135754-02c0-4f34-a703-f6a4461e66d8,7b7be665-77f6-4ae8-9064-86e352fbcf10,1,representative,client,I ordered a pepperoni pizza and it arrived with no pepperoni! How is that even possible?!,2024-05-01 19:05:19.706
42135754-02c0-4f34-a703-f6a4461e66d8,74ebddc8-200f-43ba-ac67-085fbeacf0c2,1,representative,client,Pizza Hut I ordered a pepperoni pizza from your store and it came with hardly any toppings! I paid good money for this and I'm disappointed with the quality of the pizza. Can you please make sure this doesn't happen again?,2024-05-01 19:05:19.721
42135754-02c0-4f34-a703-f6a4461e66d8,ccbcc4fd-6130-4a47-a8a5-b76ea08b1e39,1,representative,client,I ordered a pizza from your store and it arrived cold and soggy. This is unacceptable and I expect a refund or a fresh pizza delivered immediately.,2024-05-01 19:05:19.759
42135754-02c0-4f34-a703-f6a4461e66d8,7a0d4ab2-2fe2-4434-aeaf-bd791a45b3d0,1,representative,client,"Hello, I recently ordered a pizza from your establishment and I was extremely disappointed with the quality. The crust was burnt and the toppings were not evenly distributed. This is not the first time this has happened and I am very dissatisfied with the lack of attention to detail in your food preparation. I hope you can address this issue and improve the quality of your pizzas. Thank you.",2024-05-01 19:05:19.760
42135754-02c0-4f34-a703-f6a4461e66d8,9eae8223-2c63-4116-bc98-d6e1350c58b2,1,representative,client,Just received my pizza from Pizza Hut and it is cold. Not impressed with the delivery time or the quality of the food. I expect better from a well-known chain like Pizza Hut.,2024-05-01 19:05:19.805
42135754-02c0-4f34-a703-f6a4461e66d8,f59cdeb8-b1f5-450e-9291-4088d7a21988,1,representative,client,Your pizza is always cold when it arrives! I am tired of having to reheat it every time. Please improve your delivery service.,2024-05-01 19:05:19.816
42135754-02c0-4f34-a703-f6a4461e66d8,7be4abdb-3ef6-4ed9-8ea7-022b3611eb8d,1,representative,client,"I am extremely disappointed with the pizza I just received from your restaurant. It was undercooked and the toppings were not evenly distributed. I have been a loyal customer for years, but this experience has left me feeling unsatisfied and dissatisfied. I hope you can address this issue and improve the quality of your food. Thank you.",2024-05-01 19:05:19.821
42135754-02c0-4f34-a703-f6a4461e66d8,916bcdbf-f27c-470f-9312-a7f5ae51090d,1,representative,client,"Pizza Hut, I am not happy with the pizza I received. It was cold, the toppings were sparse, and the crust was burnt. I am extremely disappointed in the quality of the pizza and would appreciate some sort of compensation for this terrible experience.",2024-05-01 19:05:19.841
42135754-02c0-4f34-a703-f6a4461e66d8,ae58f3fa-8ec6-4c26-a0ab-1c85908cf091,1,representative,client,The pizza I received was cold and stale. This is not the first time this has happened. I am extremely disappointed with the quality of your product.,2024-05-01 19:05:19.850
42135754-02c0-4f34-a703-f6a4461e66d8,06a52e0b-3173-4320-973b-c87f436da38f,1,representative,client,I ordered a pizza from your restaurant and it arrived completely cold. This is unacceptable and ruins my entire dining experience. I am extremely disappointed in the quality of your service and food. Please address this issue immediately.,2024-05-01 19:05:19.875
42135754-02c0-4f34-a703-f6a4461e66d8,4cf020b2-c968-4f74-b3cc-c92f6508b3c6,1,representative,client,"Dominos, I ordered a pizza over an hour ago and it still hasn't arrived. What's going on?",2024-05-01 19:05:19.879
42135754-02c0-4f34-a703-f6a4461e66d8,df29b0fd-9452-472b-835d-78dbb40c9f65,1,representative,client,Pizza Hut I ordered a pizza for delivery and it arrived cold and soggy. This is the second time this has happened. Please improve your delivery service.,2024-05-01 19:05:19.891
42135754-02c0-4f34-a703-f6a4461e66d8,ded6bfd7-d691-4589-95d9-de29dc6f7d15,1,representative,client,I am extremely disappointed with my pizza. The crust was soggy and the toppings were burnt. This is not the quality I expect from your restaurant. Please address this issue.,2024-05-01 19:05:19.911
42135754-02c0-4f34-a703-f6a4461e66d8,22c645e2-9962-466d-82b5-472758ec3bf3,1,representative,client,"Papa John's I ordered a pizza for delivery and when it arrived, it was cold and the toppings were all messed up. This is unacceptable and I expect a refund or a new pizza to be delivered immediately.",2024-05-01 19:05:19.926
42135754-02c0-4f34-a703-f6a4461e66d8,3a0fe3a7-ab5f-47f9-96d1-466f9d381853,1,representative,client,I ordered a pizza from your establishment and it arrived cold and soggy. This is unacceptable and I am extremely disappointed in the quality of your product.,2024-05-01 19:05:19.932
42135754-02c0-4f34-a703-f6a4461e66d8,d1eda33c-2c32-4ec6-802c-cffb869cb47a,1,representative,client,I just ordered a pizza from your store and it was completely burnt! I am very disappointed and would like a refund or a new pizza.,2024-05-01 19:05:19.934
42135754-02c0-4f34-a703-f6a4461e66d8,8e52d17b-934d-413a-ae08-321840a08d0e,1,representative,client,"Hi Pizza Hut, I ordered a pizza from your restaurant and it was completely burnt! I can't believe I paid for this. Disappointed.",2024-05-01 19:05:19.955
42135754-02c0-4f34-a703-f6a4461e66d8,20a4ef2d-2990-4d6a-af98-3ce305db5a38,1,representative,client,I ordered a pizza from your establishment and it arrived cold and soggy. This is unacceptable and I am extremely disappointed.,2024-05-01 19:05:19.978
42135754-02c0-4f34-a703-f6a4461e66d8,b886522e-0e1a-44cc-8f95-c64182cb36ce,1,representative,client,I ordered a large pepperoni pizza from your store and it arrived cold and soggy. This is not the quality I expect from your company. Disappointed and dissatisfied.,2024-05-01 19:05:19.983
42135754-02c0-4f34-a703-f6a4461e66d8,a8e01eb5-4594-4490-abab-6252535d4258,1,representative,client,"This pizza tastes terrible. I'm so disappointed, I was really looking forward to a delicious meal.",2024-05-01 19:05:19.986
42135754-02c0-4f34-a703-f6a4461e66d8,9eeb025e-a84f-45e4-b7bd-a7df17396bfd,1,representative,client,I ordered a pizza with extra cheese and it came with barely any cheese on it! Disappointing and not worth the price.,2024-05-01 19:05:19.993
42135754-02c0-4f34-a703-f6a4461e66d8,f9f1d1ba-1149-4917-bc98-5e21fcee57b9,1,representative,client,Is this a joke? I ordered a pepperoni pizza and received a cheese pizza with barely any cheese. Not impressed.,2024-05-01 19:05:20.015
42135754-02c0-4f34-a703-f6a4461e66d8,3bad8731-95bf-4b6b-9481-f5642d0ddd54,1,representative,client,I ordered a pizza from your restaurant and it arrived cold and soggy. This is unacceptable and I am extremely disappointed.,2024-05-01 19:05:20.038
42135754-02c0-4f34-a703-f6a4461e66d8,71b6a6a0-878c-4a35-a0a8-6c59f15254a5,1,representative,client,Domino's Pizza I ordered a pepperoni pizza and there was barely any pepperoni on it. Not happy with my experience.,2024-05-01 19:05:20.084
42135754-02c0-4f34-a703-f6a4461e66d8,fa75eb4f-180c-401f-ac89-06c9a262430c,1,representative,client,"Hello, I am extremely disappointed with the pizza I received from your pizzeria. The crust was burnt and the toppings were not evenly distributed. Is this the quality of your pizza? I am very unsatisfied with my experience.",2024-05-01 19:05:20.085
42135754-02c0-4f34-a703-f6a4461e66d8,e446e6d2-941d-4520-8359-763123405c72,1,representative,client,"Hello, I am extremely disappointed with the pizza I ordered from your restaurant. The crust was burnt and the toppings were not evenly distributed. I am extremely unhappy with my experience and would like to know what can be done to rectify this issue. Thank you.",2024-05-01 19:05:20.118
42135754-02c0-4f34-a703-f6a4461e66d8,e6e0b1b1-f54a-4750-b5c6-236c17dc7fe7,1,representative,client,"I was so excited to try your new pizza flavor, but when it arrived it was cold and soggy. Not the experience I was hoping for.",2024-05-01 19:05:20.125
42135754-02c0-4f34-a703-f6a4461e66d8,7af14eb5-f229-4947-9952-5ebc5ec78569,1,representative,client,"I ordered a pizza from your store and when it arrived, it was completely cold and the toppings were all wrong. This is unacceptable and I want a refund!",2024-05-01 19:05:20.155
42135754-02c0-4f34-a703-f6a4461e66d8,edc2a56d-84ec-42bb-a2ac-d2c04b0ff8a5,1,representative,client,Dominos I ordered a pepperoni pizza and it came with barely any toppings. Disappointing.,2024-05-01 19:05:20.165
42135754-02c0-4f34-a703-f6a4461e66d8,875c44e7-deac-4ea7-834b-7a91a4244afb,1,representative,client,I ordered a pizza from your establishment and it was delivered cold. This is unacceptable. Please ensure that your delivery drivers are properly equipped to keep the food warm during transport. Thank you.,2024-05-01 19:05:20.179
42135754-02c0-4f34-a703-f6a4461e66d8,ed2a37bb-e852-4a77-a51c-3e9eea64434a,1,representative,client,Domions pizza is always late and the toppings are always messed up. Can you please get your act together?,2024-05-01 19:05:20.194
42135754-02c0-4f34-a703-f6a4461e66d8,7d448768-2184-4fc6-a93e-28a13ad31962,1,representative,client,Ordering from Domino's and it's taking ages to arrive. I'm so hungry and disappointed. Can you please speed up the process?,2024-05-01 19:05:20.215
42135754-02c0-4f34-a703-f6a4461e66d8,2c8d4ccd-78e4-4364-93ba-ae0758b2488c,1,representative,client,"Domino's pizza is usually my go-to for a quick and easy dinner, but my last order was completely wrong. Instead of a pepperoni pizza, I ended up with a vegetarian one. Please make sure this doesn't happen again. Thank you.",2024-05-01 19:05:20.226
